tweet_id_customer,customer_text,clean_text,support_reply
2280501,"@AmazonHelp Thanks for your speedy reply! I believe the carrier is Amazon itself with same-day deliveries in my area. I just made a same day order for today, hoping it will actually come in today!","Thanks for your speedy reply! I believe the carrier is Amazon itself with same-day deliveries in my area. I just made a same day order for today, hoping it will actually come in today!","@327728 Thanks for checking for us! I'd like to get this escalated to our Logistics team on your behalf. When you have a moment, please send us some more info about your late orders here: https://t.co/CdG0tIfmAY ^DW"
2818551,"My @117093 order is 2 hours late. What’s up, Fresh peeps?","My order is hours late. What’s up, Fresh peeps?","@238090 Hey there, I'm sorry for the wait! Will you tell us what the most up to date tracking information says for your order here: https://t.co/Y5jpI9gRhE? ^DW"
1301270,@115821 just got off the phone with Peter for kindle guest service. Hung up on me the first time and was extremely rude the 2nd time.,just got off the phone with Peter for kindle guest service. Hung up on me the first time and was extremely rude the 2nd time.,"@424123 I'm sorry about this, Sean! This isn't the experience we aim to provide. Could you tell us more details about what's going on? ^HM"
1160453,@AmazonHelp Is there a way to tell what format I own a movie in? (HD or SD)? There appears to be no way to tell.  @116618 https://t.co/jJV6d4EX3w,Is there a way to tell what format I own a movie in? (HD or SD)? There appears to be no way to tell.,"@165795 Hey, Joe. You should be able to check here: https://t.co/6kmKKkewE0 for more details. Hope this helps! ^LB"
1200952,@115850 My order # 403-4722772-6129100 has been marked as delivered yesterday and I don't have it with me yet. Cannot reach out to your customer care as it kept asking me to enter my mobile number again and again. The whole experience sucks.,My order # - - has been marked as delivered yesterday and I don't have it with me yet. Cannot reach out to your customer care as it kept asking me to enter my mobile number again and again. The whole experience sucks.,@402191 we consider them to be personal information. Our Twitter page is visible to public. 3/3 ^SB
1310231,@115850  please let me know the correct price of this product. MRP on shoe is Rs. 499 while Rs 999 charged in the invoice. #fraud? https://t.co/lgtRjTi9S0,please let me know the correct price of this product. MRP on shoe is Rs. while Rs charged in the invoice. #fraud?,"@426184 I assure you the pricing is as per the latest updates. For more info, please refer here: https://t.co/yQb39uNRsX. ^HA"
1245430,Hey @115830 please pay my seller funds which has been held for over 115 days! __email__ https://t.co/6EVlfJypKy,Hey please pay my seller funds which has been held for over days! __email__,"@412165 I'm sorry, we don't have access to your account via Twitter. Have you contacted seller support? What insights did we provide?  ^AR"
2617303,@AmazonHelp Yes. All we’re supposed to be delivered today and now all of the dates have been pushed out to later this week. None are out for delivery today.,Yes. All we’re supposed to be delivered today and now all of the dates have been pushed out to later this week. None are out for delivery today.,@739725 I am so sorry your packages will not be arriving when you expected. Were you given a reason for the delay via e-mail? ^VF
698728,@115850 hey please share steps to avail Vodafone offer which was part of your smartphone offer from 4 to 8 Oct,hey please share steps to avail Vodafone offer which was part of your smartphone offer from to Oct,"@286672 Could you confirm, if you're referring to Vodafone recharge offers? ^VN"
1415195,"@AmazonHelp Help! It appears Alexa ordered something I’ve never even looked up before! And, overdrafted my acct!","Help! It appears Alexa ordered something I’ve never even looked up before! And, overdrafted my acct!","@448710 Oh no! We'd like to look into this accidental order, please reach us via phone or chat here: https://t.co/ZkflbfrrLB ^BE"
1075330,@115850 I put in a request to return the bag 1.5 weeks ago and Amazon has been so unresponsive. This is annoying.,I put in a request to return the bag . weeks ago and Amazon has been so unresponsive. This is annoying.,@373709 Apologies for the delay. Please report this to our support team here: https://t.co/rS49hgaADF for assistance.^HS
1980723,@115821 Why!?! I just wanna read @325211 's book 😫😭😭 https://t.co/5qyQ1qVraz,Why!?! I just wanna read 's book 😫😭😭,@586326 I'm sorry that was returned to us! Please reach out to us here: https://t.co/hApLpMlfHN for more assistance with this! ^TK
288984,@AmazonHelp Sent two messages now and still nothing no reply from amazon no reply from seller. And still no items https://t.co/beq2wB2aBn,Sent two messages now and still nothing no reply from amazon no reply from seller. And still no items,@184861 Hi- When did you contact the Seller? &amp; what was the original expected delivery date? Have you looked into filing a claim? ^NV
2609889,"@AmazonHelp order #404-8441739-9156332, found defective on time of delivery, goods returned, refund initiated Rs 991.00 but credited back to card Rs 904.75. reason for lesser refund please","order # - - , found defective on time of delivery, goods returned, refund initiated Rs . but credited back to card Rs . . reason for lesser refund please",@738141 We'll not be able to check your information here. Please report it to our support team here: https://t.co/0nx3mCGDzf for a better insight about the issue. 1/2^SC
1734594,"@AmazonHelp Issue is they aren't trying I have video doorbell and surveillance they aren't even attempting. No ring, no knock, no card, nothing. I was told they would ring 1 hour before they deliver that didn't happen either","Issue is they aren't trying I have video doorbell and surveillance they aren't even attempting. No ring, no knock, no card, nothing. I was told they would ring hour before they deliver that didn't happen either",@523807 I'd like to have a team member look into this on your behalf; please contact our support team here: https://t.co/JzP7hlA23B ^WM
290477,"@AmazonHelp Yes, that should help. Thanks a lot.","Yes, that should help. Thanks a lot.",@185181 You're welcome. We'll work on your feedback. ^ZH
2136236,"Probably gonna stop using @115821. Get your shipping together. USCG Base in Petaluma, Ca. https://t.co/mUkaPHHxwu","Probably gonna stop using . Get your shipping together. USCG Base in Petaluma, Ca.","@628427 I'm so sorry to see this, Tommy. We'd like a specialist to look into this. When you can, click here: https://t.co/OtA47CsTaG ^BL"
2568058,@115850 hi I’ve added ₹1500 to #AmazonPay on 24th Oct for the 1st time. When will I get 20% cash back to my Amazon Pay a/c?,hi I’ve added ₹ to #AmazonPay on 24th Oct for the 1st time. When will I get % cash back to my Amazon Pay a/c?,@728442 Our team would be happy to help you out! Please contact us from here: https://t.co/vlvfJr4nN9. ^MP
1003685,"Amazon delivery of ear defenders - yay!
Amazon driver's arrival startling napping Nathan so badly he screeches like a pteradactyl - boooo!",Amazon delivery of ear defenders - yay! Amazon driver's arrival startling napping Nathan so badly he screeches like a pteradactyl - boooo!,"@357566 Oh, I'm so sorry! Please phone us here: https://t.co/JzP7hlA23B to report this. Hope Nathan goes back to sleep! ^LB"
2483970,@AmazonHelp Don’t worry. They came back with it x,Don’t worry. They came back with it x,@641876 Great! I'm glad this has been resolved for you. Let us know if we can help in the future. We are always here to help! ^AL
