tweet_id,text,clean_text,weak_intent
1208780,@AmazonHelp actly d refnd 5oo gift csh is srted jst dat it wsnt shwng up in ur activity under gift card profile.hd 2 hop 2 a few link to c. pathetic ui.,actly d refnd 5oo gift csh is srted jst dat it wsnt shwng up in ur activity under gift card profile.hd hop a few link to c. pathetic ui.,complaint_general
2336587,"@115821 customer service is terrible. Told us were paying for 8x of something, sent 1, said we'll fix it, send 1 again, refusing to fix now","customer service is terrible. Told us were paying for 8x of something, sent , said we'll fix it, send again, refusing to fix now",complaint_general
19209,"@115850  ordered #Redmi4 OrderId 407-0938237-9516324.. not yet delivrd
pathetic service from #Amazon",ordered #Redmi4 OrderId - - .. not yet delivrd pathetic service from #Amazon,complaint_general
1312522,"@115821 I ordered something n got cheated, I lost my invaluable 10 days #patheticeservicesamazon @115851 https://t.co/AMnmMB4i25","I ordered something n got cheated, I lost my invaluable days #patheticeservicesamazon",complaint_general
2816303,@AmazonHelp Got my order in and the packaging is the worst ever. I can't wrap this as a Christmas gift? Please help! @115821 https://t.co/VF1HbyQfzk,Got my order in and the packaging is the worst ever. I can't wrap this as a Christmas gift? Please help!,complaint_general
108231,@AmazonHelp To talk to customer service which I already did.,To talk to customer service which I already did.,complaint_general
2767602,@AmazonHelp Always delivering worst service #pathetic #worst spoiled my shopping experience with you bitter experience https://t.co/f1tiBymSw5,Always delivering worst service #pathetic #worst spoiled my shopping experience with you bitter experience,complaint_general
122002,@AmazonHelp Don’t think your customer service is capable to be honest.,Don’t think your customer service is capable to be honest.,complaint_general
398707,@115850 @149473 After my repeated complaints my problem is not resolved. Pathetic service from Amazon and Blue Dart,After my repeated complaints my problem is not resolved. Pathetic service from Amazon and Blue Dart,complaint_general
1270343,@AmazonHelp I will be filing a complaint in the consumer court after Diwali. Hopefully that will be better use of my time. #shameonamazon,I will be filing a complaint in the consumer court after Diwali. Hopefully that will be better use of my time. #shameonamazon,complaint_general
133827,"Went to @115821 and placed 4 orders (the same things), all got cancelled. No one can tell me why, no one knows... Maybe you know @115851 ? -Worst service ever!","Went to and placed orders (the same things), all got cancelled. No one can tell me why, no one knows... Maybe you know ? -Worst service ever!",complaint_general
299613,@AmazonHelp Already tried so many times but no one is there to help me in this. Worst service.,Already tried so many times but no one is there to help me in this. Worst service.,complaint_general
191519,@AmazonHelp One of your customer service reps canceled it on the 2nd. What is going one?!?!,One of your customer service reps canceled it on the 2nd. What is going one?!?!,complaint_general
86176,@115850 worst experience with amazon till date,worst experience with amazon till date,complaint_general
2318884,@AmazonHelp I would like an email address to make an official complaint as no one I speak to will let me have one,I would like an email address to make an official complaint as no one I speak to will let me have one,complaint_general
2337576,"@115821 @115850 This is how you guys fool people.Worst customer care service experienced.
 @3923 https://t.co/yrkvyNzYvT",This is how you guys fool people.Worst customer care service experienced.,complaint_general
2156965,@AmazonHelp You are proving to be like every other company who gets arrogant when customers increase... Pathetic,You are proving to be like every other company who gets arrogant when customers increase... Pathetic,complaint_general
